event_id,title,closed,is_active,source_count,sources,year,lon,lat,obs_date,magnitude_value,magnitude_unit
EONET_273,"Dandaragan, Australia Fires",2016-02-07 00:00:00+00:00,False,0,,2016,,,2016-01-27 00:00:00+00:00,,
EONET_333,"Bushfires, NW Tasmania",2016-02-15 00:00:00+00:00,False,1,EO,2016,,,2016-01-14 00:00:00+00:00,,
EONET_262,"Harvey and Waroona Brushfires, Australia",2016-01-15 00:00:00+00:00,False,1,EO,2016,,,2016-01-06 00:00:00+00:00,,
EONET_349,"Thailand Fires, March 2016",2016-03-25 00:00:00+00:00,False,1,EO,2016,,,2016-02-27 00:00:00+00:00,,
EONET_343,"Grand Bature Fire, Mississippi",2016-02-24 00:00:00+00:00,False,1,InciWeb,2016,-88.44,30.388055555556,2016-02-11 16:30:00+00:00,,
EONET_335,"Amigo Wash Fire, Arizona",2016-03-02 00:00:00+00:00,False,1,InciWeb,2016,-111.32388888889,31.608333333333,2016-02-08 13:00:00+00:00,,
EONET_334,"Powerline Fire, Texas",2016-02-16 00:00:00+00:00,False,1,InciWeb,2016,-103.18333333333,29.3,2016-02-01 16:45:00+00:00,,
EONET_355,"Anderson Creek Wildfire, Kansas",2016-04-01 00:00:00+00:00,False,1,EO,2016,,,2016-03-23 00:00:00+00:00,,
EONET_352,"Baker Canyon Fire, Arizona",2016-04-06 00:00:00+00:00,False,1,InciWeb,2016,-109.08027777778,31.404444444444,2016-03-21 05:00:00+00:00,,
EONET_347,"Guadalupe Pass Fire, Arizona",2016-03-22 00:00:00+00:00,False,1,InciWeb,2016,-108.97638888889,31.391944444444,2016-03-02 05:30:00+00:00,,
EONET_382,"Silver Mine Fire, North Carolina",2016-05-05 00:00:00+00:00,False,1,InciWeb,2016,-82.808055555556,35.890277777778,2016-04-21 15:00:00+00:00,,
EONET_381,"Clemmons Road Fire, North Carolina",2016-04-27 00:00:00+00:00,False,1,InciWeb,2016,-78.187222222222,33.9975,2016-04-19 13:45:00+00:00,,
EONET_388,"Carter Road Fire, British Columbia, Canada",2016-05-18 00:00:00+00:00,False,1,BCWILDFIRE,2016,-121.9992833,56.10305,2016-04-19 00:00:00+00:00,,
EONET_395,"Halfway River Fire, British Columbia, Canada",2016-06-09 00:00:00+00:00,False,1,BCWILDFIRE,2016,-121.6324667,56.257,2016-04-19 00:00:00+00:00,,
EONET_378,"Whipping Creek Fire, North Carolina",2016-05-06 00:00:00+00:00,False,1,InciWeb,2016,-75.907777777778,35.639166666667,2016-04-18 14:00:00+00:00,,
EONET_380,"Railroad Grade 2016 Fire, Tennessee",2016-04-26 00:00:00+00:00,False,1,InciWeb,2016,-82.109722222222,36.216666666667,2016-04-18 01:45:00+00:00,,
EONET_389,"Siphon Creek Fire, British Columbia, Canada",2016-06-13 00:00:00+00:00,False,1,BCWILDFIRE,2016,-120.43345,56.52315,2016-04-18 00:00:00+00:00,,
EONET_396,"Beatton Airport Road Fire, British Columbia, Canada",2016-06-09 00:00:00+00:00,False,1,BCWILDFIRE,2016,-121.1950836,56.5937004,2016-04-18 00:00:00+00:00,,
EONET_376,"Rocky Mount Fire, Virgina",2016-05-04 00:00:00+00:00,False,1,InciWeb,2016,,,2016-04-17 00:00:00+00:00,,
EONET_366,"Long Pine Key Wildfire, Florida",2016-04-29 00:00:00+00:00,False,1,InciWeb,2016,-80.662222222222,25.398611111111,2016-04-10 12:00:00+00:00,,
EONET_363,"Topock Fire, Arizona",2016-04-12 00:00:00+00:00,False,1,InciWeb,2016,-114.52416666667,34.760555555556,2016-04-06 05:00:00+00:00,,
EONET_362,"Halls Top Fire, Tennessee",2016-04-29 00:00:00+00:00,False,1,InciWeb,2016,-83.1675,35.874166666667,2016-04-04 17:00:00+00:00,,
EONET_370,"Fires in Darien Province, Panama, April 2016",2016-04-29 00:00:00+00:00,False,1,IDC,2016,,,2016-04-03 00:00:00+00:00,,
EONET_385,"Nepal WIldfires, April 2016",2016-04-30 00:00:00+00:00,False,1,EO,2016,,,2016-04-01 00:00:00+00:00,,
EONET_419,"Mule Ridge Fire, Arizona",2016-06-06 00:00:00+00:00,False,1,InciWeb,2016,-111.21833333333,31.431388888889,2016-05-31 00:00:00+00:00,,
EONET_426,"Bert Wildfire, Arizona",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-111.93555555556,35.551944444444,2016-05-28 16:00:00+00:00,,
EONET_406,"North Fire, New Mexico",2016-07-21 00:00:00+00:00,False,1,InciWeb,2016,-107.42527777778,33.787777777778,2016-05-21 16:45:00+00:00,,
EONET_417,"Spur Fire, New Mexico",2016-06-18 00:00:00+00:00,False,1,InciWeb,2016,-108.79222222222,33.870277777778,2016-05-21 15:00:00+00:00,,
EONET_424,"Jack Fire, Arizona",2016-06-30 00:00:00+00:00,False,1,InciWeb,2016,-111.4,34.76,2016-05-21 00:00:00+00:00,,
EONET_404,"Foss Lake Fire, Minnesota",2016-06-09 00:00:00+00:00,False,1,InciWeb,2016,-92.083055555556,47.895277777778,2016-05-19 23:00:00+00:00,,
EONET_409,"Pivot Rock Fire, Arizona",2016-06-04 00:00:00+00:00,False,1,InciWeb,2016,-111.4,34.49,2016-05-18 13:00:00+00:00,,
EONET_405,"Cowboy Fire, Arizona",2016-06-01 00:00:00+00:00,False,1,InciWeb,2016,-111.68361111111,35.046388888889,2016-05-17 00:00:00+00:00,,
EONET_407,"Juniper Fire, Arizona",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-110.92361111111,33.923055555556,2016-05-17 00:00:00+00:00,,
EONET_403,"La Sierra Fire, Arizona",2016-06-01 00:00:00+00:00,False,1,InciWeb,2016,-111.11388888889,31.329444444444,2016-05-16 15:30:00+00:00,,
EONET_408,"Mormon Fire, Arizona",2016-06-08 00:00:00+00:00,False,1,InciWeb,2016,-111.53583333333,34.947222222222,2016-05-15 01:15:00+00:00,,
EONET_398,"College Peak Fire, Arizona",2016-05-25 00:00:00+00:00,False,1,InciWeb,2016,-109.42361111111,31.381666666667,2016-05-10 11:41:00+00:00,,
EONET_393,"Coyote Fire, Texas",2016-06-02 00:00:00+00:00,False,1,InciWeb,2016,-104.90333333333,31.979444444444,2016-05-07 13:30:00+00:00,,
EONET_392,"Skibo Fire, Minnesota",2016-05-18 00:00:00+00:00,False,1,InciWeb,2016,-92.096666666667,47.515,2016-05-06 14:30:00+00:00,,
EONET_394,"Mckenna Fire, New Mexico",2016-06-28 00:00:00+00:00,False,1,InciWeb,2016,-108.42555555556,33.248611111111,2016-05-06 13:00:00+00:00,,
EONET_391,"Cumero Fire, Arizona",2016-05-22 00:00:00+00:00,False,1,InciWeb,2016,-111.45,31.472222222222,2016-05-06 09:30:00+00:00,,
EONET_387,"Fort McMurray Fire, Alberta, Canada",2016-06-10 00:00:00+00:00,False,2,EO|IDC,2016,,,2016-05-02 00:00:00+00:00,,
EONET_465,"Pine Fire, California",2016-07-19 00:00:00+00:00,False,1,InciWeb,2016,-119.23027777778,34.630833333333,2016-06-30 08:45:00+00:00,,
EONET_485,"Fuller Fire, ARIZONA",2016-08-20 00:00:00+00:00,False,1,InciWeb,2016,-112.01805555556,36.2525,2016-06-29 17:00:00+00:00,,
EONET_2700,"Fuller Fire, ARIZONA",2017-01-12 00:00:00+00:00,False,1,InciWeb,2016,-112.01805555556,36.2525,2016-06-29 17:00:00+00:00,,
EONET_2440,"Blair Fire, COLORADO",2016-08-22 00:00:00+00:00,False,1,InciWeb,2016,-108.31666666667,40.116666666667,2016-06-29 15:30:00+00:00,,
EONET_462,"Trailhead Fire, California",2016-07-18 00:00:00+00:00,False,1,InciWeb,2016,-120.85361111111,38.969166666667,2016-06-28 13:45:00+00:00,,
EONET_460,"Bug Creek Fire, Arizona",2016-07-05 00:00:00+00:00,False,1,InciWeb,2016,-112.12388888889,34.294722222222,2016-06-28 10:45:00+00:00,,
EONET_463,"Horseshoe Fire, Nevada",2016-07-05 00:00:00+00:00,False,1,InciWeb,2016,-117.53416666667,39.788333333333,2016-06-28 10:00:00+00:00,,
EONET_478,"Scott Fire, ARIZONA",2016-07-18 00:00:00+00:00,False,1,InciWeb,2016,-111.90305555556,35.933888888889,2016-06-28 00:00:00+00:00,,
EONET_454,"Kara Creek Fire, Wyoming",2016-06-29 00:00:00+00:00,False,1,InciWeb,2016,-104.71666666667,44.383333333333,2016-06-24 18:15:00+00:00,,
EONET_461,"Crow Peak Fire, South Dakota",2016-07-07 00:00:00+00:00,False,1,InciWeb,2016,-103.97333333333,44.477222222222,2016-06-24 18:15:00+00:00,,
EONET_466,"Observation Fire, Montana",2016-07-18 00:00:00+00:00,False,1,InciWeb,2016,-114.27083333333,46.116111111111,2016-06-24 12:00:00+00:00,,
EONET_451,"Erskine Fire, California",2016-07-06 00:00:00+00:00,False,2,EO|InciWeb,2016,-118.4525,35.616944444444,2016-06-23 16:00:00+00:00,,
EONET_458,"Burro Fire, Arizona",2016-07-05 00:00:00+00:00,False,1,InciWeb,2016,-109.15833333333,33.163611111111,2016-06-21 17:30:00+00:00,,
EONET_459,"Maple Peak Fire, Arizona",2016-07-05 00:00:00+00:00,False,1,InciWeb,2016,-109.08861111111,33.342777777778,2016-06-21 10:15:00+00:00,,
EONET_453,"Douglas Fire, Wyoming",2016-06-28 00:00:00+00:00,False,1,InciWeb,2016,-104.48333333333,44.25,2016-06-21 00:00:00+00:00,,
EONET_444,"Reservoir Fire, California",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-117.86916666667,34.1825,2016-06-20 11:00:00+00:00,,
EONET_446,"San Gabriel Complex Fire, California",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-117.89972222222,34.168333333333,2016-06-20 00:00:00+00:00,,
EONET_445,"Beaver Creek Fire, Colorado",2016-09-28 00:00:00+00:00,False,1,InciWeb,2016,-106.62472222222,40.953333333333,2016-06-19 00:00:00+00:00,,
EONET_448,"Evrychou, Cyprus Wildfire",2016-06-23 00:00:00+00:00,False,1,CEMS,2016,,,2016-06-19 00:00:00+00:00,,
EONET_443,"Wall Fire, Montana",2016-06-29 00:00:00+00:00,False,1,InciWeb,2016,-106.62388888889,45.248055555556,2016-06-18 12:45:00+00:00,,
EONET_441,"Brown Fire, Arizona",2016-07-07 00:00:00+00:00,False,1,InciWeb,2016,-111.56361111111,31.777777777778,2016-06-17 16:30:00+00:00,,
EONET_440,"Quemado Fire, Arizona",2016-06-21 00:00:00+00:00,False,1,InciWeb,2016,-109.48555555556,34.222222222222,2016-06-16 13:32:00+00:00,,
EONET_438,"Cedar Fire, Arizona",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-110.18388888889,34.055277777778,2016-06-15 23:45:00+00:00,,
EONET_436,"Sherpa Fire, California",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-120.09388888889,34.887777777778,2016-06-15 15:15:00+00:00,,
EONET_464,"Kelso Fire, Colorado",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-108.50638888889,38.563055555556,2016-06-14 16:00:00+00:00,,
EONET_439,"Dog Head Fire, New Mexico",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-106.37472222222,34.811111111111,2016-06-14 11:00:00+00:00,,
EONET_452,"Saddle Fire, Utah",2016-07-25 00:00:00+00:00,False,1,InciWeb,2016,-113.55277777778,37.361944444444,2016-06-13 11:00:00+00:00,,
EONET_442,"Wildcat Fire, Arizona",2016-07-12 00:00:00+00:00,False,1,InciWeb,2016,-111.98666666667,36.366388888889,2016-06-13 10:30:00+00:00,,
EONET_433,"North Moore Fire, Utah",2016-06-14 00:00:00+00:00,False,1,InciWeb,2016,-112.35805555556,39.785833333333,2016-06-09 17:00:00+00:00,,
EONET_431,"Tenderfoot Fire, Arizona",2016-06-19 00:00:00+00:00,False,1,InciWeb,2016,-112.74527777778,34.211111111111,2016-06-08 15:15:00+00:00,,
EONET_432,"Akawana Fire, Oregon",2016-06-20 00:00:00+00:00,False,1,InciWeb,2016,-121.48111111111,44.488333333333,2016-06-07 16:15:00+00:00,,
EONET_430,"Pony Fire, California",2016-07-08 00:00:00+00:00,False,1,InciWeb,2016,-123.55666666667,41.623333333333,2016-06-07 00:00:00+00:00,,
EONET_429,"Longview Fire, Arizona",2016-06-10 00:00:00+00:00,False,1,InciWeb,2016,-110.56444444444,31.615277777778,2016-06-06 00:00:00+00:00,,
EONET_428,"Owyhee Canyon Fire, Oregon",2016-06-10 00:00:00+00:00,False,1,InciWeb,2016,-117.36361111111,42.468611111111,2016-06-05 18:15:00+00:00,,
EONET_437,"Turkey Fire, New Mexico",2016-06-30 00:00:00+00:00,False,1,InciWeb,2016,-108.32583333333,33.149166666667,2016-06-05 00:00:00+00:00,,
EONET_425,"Coleman Fire, California",2016-06-13 00:00:00+00:00,False,1,InciWeb,2016,-121.28944444444,36.1125,2016-06-04 14:30:00+00:00,,
EONET_420,"Chimney Fire, California",2016-06-08 00:00:00+00:00,False,1,InciWeb,2016,-118.04083333333,35.840833333333,2016-06-01 15:30:00+00:00,,
EONET_2480,"Copper King Fire, MONTANA",2016-09-16 00:00:00+00:00,False,1,InciWeb,2016,-115.18472222222,47.600277777778,2016-07-31 16:00:00+00:00,,
EONET_2475,"Rail Fire, OREGON",2016-10-03 00:00:00+00:00,False,1,InciWeb,2016,-118.47361111111,44.405,2016-07-31 14:30:00+00:00,,
EONET_2471,"Roaring Lion Fire, MONTANA",2016-10-01 00:00:00+00:00,False,1,InciWeb,2016,-114.26027777778,46.193333333333,2016-07-31 14:15:00+00:00,,
EONET_2478,"North Tullock Fire, MONTANA",2016-08-08 00:00:00+00:00,False,1,InciWeb,2016,-107.40166666667,45.881388888889,2016-07-31 00:00:00+00:00,,
EONET_2474,"Range 12 Fire, WASHINGTON",2016-08-15 00:00:00+00:00,False,1,InciWeb,2016,-120.20305555556,46.599166666667,2016-07-30 19:15:00+00:00,,
EONET_2472,"Poodle Fire, NEVADA",2016-08-15 00:00:00+00:00,False,1,InciWeb,2016,-119.64361111111,40.801388888889,2016-07-30 12:30:00+00:00,,
EONET_2503,"Goose Fire, California",2016-08-10 00:00:00+00:00,False,1,CALFIRE,2016,-119.50507,37.01591,2016-07-30 00:00:00+00:00,,
EONET_2469,"Virginia Mountain Complex Fire, NEVADA",2016-08-05 00:00:00+00:00,False,1,InciWeb,2016,-119.72416666667,39.9475,2016-07-29 21:00:00+00:00,,
EONET_2465,"Rock Fire, NEVADA",2016-08-11 00:00:00+00:00,False,1,InciWeb,2016,-119.90166666667,39.865,2016-07-28 20:30:00+00:00,,
EONET_2473,"Box Canyon Fire, UTAH",2016-09-13 00:00:00+00:00,False,1,InciWeb,2016,-111.07361111111,40.714722222222,2016-07-28 17:15:00+00:00,,
EONET_2468,"Tokewanna Fire, WYOMING",2016-08-10 00:00:00+00:00,False,1,InciWeb,2016,-110.59388888889,41.045555555556,2016-07-28 15:00:00+00:00,,
EONET_2487,"Bybee Creek Fire, OREGON",2016-08-13 00:00:00+00:00,False,1,InciWeb,2016,-122.21222222222,42.923888888889,2016-07-28 13:30:00+00:00,,
EONET_2521,"Eden Fire, ARIZONA",2016-08-29 00:00:00+00:00,False,1,InciWeb,2016,-111.27972222222,34.629444444444,2016-07-27 00:00:00+00:00,,
EONET_2460,"Freeman Fire, SOUTH DAKOTA",2016-07-29 00:00:00+00:00,False,1,InciWeb,2016,-102.94694444444,43.501666666667,2016-07-26 18:30:00+00:00,,
EONET_2550,"Roaring Fire, IDAHO",2016-10-05 00:00:00+00:00,False,1,InciWeb,2016,-114.56666666667,45.233333333333,2016-07-26 00:00:00+00:00,,
EONET_2547,"Berry Fire, WYOMING",2016-10-12 00:00:00+00:00,False,1,InciWeb,2016,-110.78583333333,44.020555555556,2016-07-25 00:00:00+00:00,,
EONET_2459,"Westhall 2 Fire, NEW MEXICO",2016-08-06 00:00:00+00:00,False,1,InciWeb,2016,-105.08972222222,33.554444444444,2016-07-24 07:58:00+00:00,,
EONET_2458,"Lower Ebbs Fire, UTAH",2016-08-16 00:00:00+00:00,False,1,InciWeb,2016,-112.18083333333,39.175277777778,2016-07-23 14:30:00+00:00,,
EONET_2523,"Porcupine Fire, UTAH",2016-08-24 00:00:00+00:00,False,1,InciWeb,2016,-111.57805555556,39.049722222222,2016-07-23 00:00:00+00:00,,
EONET_2450,"Sand Fire, CALIFORNIA",2016-08-20 00:00:00+00:00,False,1,InciWeb,2016,-118.42638888889,34.431666666667,2016-07-22 14:15:00+00:00,,
EONET_2454,"Hatchery Fire, WYOMING",2016-07-31 00:00:00+00:00,False,1,InciWeb,2016,-107.33111111111,44.076388888889,2016-07-22 13:00:00+00:00,,
EONET_2461,"Coco Fire, ARIZONA",2016-08-25 00:00:00+00:00,False,1,InciWeb,2016,-112.03722222222,35.926944444444,2016-07-22 08:00:00+00:00,,
EONET_2455,"Soberanes Fire, CALIFORNIA",2016-10-20 00:00:00+00:00,False,2,CALFIRE|InciWeb,2016,-121.89938,36.45994,2016-07-22 00:00:00+00:00,,
EONET_2543,"Buck Creek Fire, WASHINGTON",2016-09-07 00:00:00+00:00,False,1,InciWeb,2016,-120.89416666667,48.112222222222,2016-07-22 00:00:00+00:00,,
EONET_2451,"Pinto Fire, NEVADA",2016-07-30 00:00:00+00:00,False,1,InciWeb,2016,-115.85916666667,39.476944444444,2016-07-21 12:15:00+00:00,,
EONET_2466,"Elk Fire, ARIZONA",2016-08-23 00:00:00+00:00,False,1,InciWeb,2016,-109.86027777778,34.181666666667,2016-07-21 12:00:00+00:00,,
EONET_2452,"Little Den Fire, NEVADA",2016-07-30 00:00:00+00:00,False,1,InciWeb,2016,-117.80444444444,39.315,2016-07-20 10:30:00+00:00,,
EONET_2536,"Crackerbox Fire, ARIZONA",2016-09-09 00:00:00+00:00,False,1,InciWeb,2016,-111.24666666667,34.497222222222,2016-07-20 00:00:00+00:00,,
EONET_2462,"Baldwin Fire, ARIZONA",2016-08-04 00:00:00+00:00,False,1,InciWeb,2016,-110.60472222222,34.356666666667,2016-07-19 18:45:00+00:00,,
EONET_2445,"Mile Marker 14 Fire, IDAHO",2016-08-05 00:00:00+00:00,False,1,InciWeb,2016,-116.03777777778,43.563611111111,2016-07-19 13:30:00+00:00,,
EONET_2447,"Pioneer Fire, IDAHO",2016-10-14 00:00:00+00:00,False,1,InciWeb,2016,-115.76166666667,43.950277777778,2016-07-18 17:00:00+00:00,,
EONET_2778,"Pioneer Fire, IDAHO",2017-04-26 00:00:00+00:00,False,1,InciWeb,2016,-115.76194444444,43.950277777778,2016-07-18 17:00:00+00:00,,
EONET_2479,"Cedar Fire, IDAHO",2016-09-02 00:00:00+00:00,False,1,InciWeb,2016,-114.69333333333,46.347777777778,2016-07-17 17:30:00+00:00,,
EONET_2442,"Cliff Creek Fire, WYOMING",2016-09-14 00:00:00+00:00,False,1,InciWeb,2016,-110.49111111111,43.239166666667,2016-07-17 14:30:00+00:00,,
EONET_2565,"Blue River Fire, British Columbia",2016-08-29 00:00:00+00:00,False,1,BCWILDFIRE,2016,-129.3486,59.8014,2016-07-17 00:00:00+00:00,,
EONET_2443,"Steamboat Creek Fire, ALASKA",2016-07-31 00:00:00+00:00,False,1,InciWeb,2016,-143.25083333333,61.293888888889,2016-07-15 15:30:00+00:00,,
EONET_2444,"Lava Mountain Fire, WYOMING",2016-08-28 00:00:00+00:00,False,1,InciWeb,2016,-109.96833333333,43.642222222222,2016-07-11 23:00:00+00:00,,
EONET_2415,"School Fire, NEW MEXICO",2016-07-25 00:00:00+00:00,False,1,InciWeb,2016,-108.57027777778,33.440833333333,2016-07-09 07:37:00+00:00,,
EONET_483,"Harris Fire, MONTANA",2016-07-19 00:00:00+00:00,False,1,InciWeb,2016,-106.6,45.183333333333,2016-07-09 00:00:00+00:00,,
EONET_482,"Hayden Pass Fire, COLORADO",2016-08-26 00:00:00+00:00,False,1,InciWeb,2016,-105.83305555556,38.292222222222,2016-07-08 18:00:00+00:00,,
EONET_2416,"Black Range Complex Fires, NEW MEXICO",2016-08-20 00:00:00+00:00,False,1,InciWeb,2016,-108.11666666667,33.431111111111,2016-07-08 00:00:00+00:00,,
EONET_481,"Baca Fire, ARIZONA",2016-07-22 00:00:00+00:00,False,1,InciWeb,2016,-113.2625,34.925833333333,2016-07-07 14:22:00+00:00,,
EONET_479,"Midnight Fire, FLORIDA",2016-07-15 00:00:00+00:00,False,1,InciWeb,2016,-81.39,29.083888888889,2016-07-06 23:50:00+00:00,,
EONET_472,"Buck Fire, IDAHO",2016-07-18 00:00:00+00:00,False,1,InciWeb,2016,-115.51472222222,44.374722222222,2016-07-03 11:00:00+00:00,,
EONET_470,"Hot Pot Fire, NEVADA",2016-07-19 00:00:00+00:00,False,1,InciWeb,2016,-116.92083333333,41.022222222222,2016-07-02 15:15:00+00:00,,
EONET_471,"Siberia Forest Fires, Russia, July 2016",2016-08-22 00:00:00+00:00,False,2,EO|IDC,2016,,,2016-07-02 00:00:00+00:00,,
EONET_2610,"Pinchot Fire, ARIZONA",2016-10-23 00:00:00+00:00,False,1,InciWeb,2016,-111.20583333333,34.463888888889,2016-08-29 00:00:00+00:00,,
EONET_2568,"Gap Fire, CALIFORNIA",2016-09-28 00:00:00+00:00,False,1,InciWeb,2016,-123.11833333333,41.850833333333,2016-08-27 19:45:00+00:00,,
EONET_2570,"Central Fire, WYOMING",2016-09-23 00:00:00+00:00,False,1,InciWeb,2016,-110.58583333333,44.578611111111,2016-08-26 00:00:00+00:00,,
EONET_2554,"Tie Canyon Fire, IDAHO",2016-09-06 00:00:00+00:00,False,1,InciWeb,2016,-111.24833333333,43.555555555556,2016-08-22 19:15:00+00:00,,
EONET_2552,"Peterson Hollow Fire, UTAH",2016-09-06 00:00:00+00:00,False,1,InciWeb,2016,-111.57305555556,41.994444444444,2016-08-21 15:30:00+00:00,,
EONET_2548,"Spokane Complex Fire, WASHINGTON",2016-08-29 00:00:00+00:00,False,1,InciWeb,2016,-117.34694444444,47.474444444444,2016-08-21 15:00:00+00:00,,
EONET_2551,"Hart Fire, WASHINGTON",2016-09-02 00:00:00+00:00,False,1,InciWeb,2016,-118.18194444444,47.789444444444,2016-08-21 14:45:00+00:00,,
EONET_2555,"Hart Fire (Cayuse Mtn), WASHINGTON",2016-09-04 00:00:00+00:00,False,1,InciWeb,2016,-118.18194444444,47.789444444444,2016-08-21 14:00:00+00:00,,
EONET_2544,"Cherry Road Fire, OREGON",2016-08-29 00:00:00+00:00,False,1,InciWeb,2016,-117.3125,43.559444444444,2016-08-21 13:00:00+00:00,,
EONET_2549,"Henrys Creek Fire, IDAHO",2016-09-07 00:00:00+00:00,False,1,InciWeb,2016,-111.94722222222,43.373611111111,2016-08-21 05:45:00+00:00,,
EONET_2540,"Rey Fire, CALIFORNIA",2016-09-02 00:00:00+00:00,False,1,InciWeb,2016,-119.805,34.546388888889,2016-08-18 15:15:00+00:00,,
EONET_2541,"Gun Club Fire, IDAHO",2016-08-29 00:00:00+00:00,False,1,InciWeb,2016,-116.30944444444,45.448055555556,2016-08-17 20:45:00+00:00,,
EONET_2542,"Withers Fire, OREGON",2016-08-31 00:00:00+00:00,False,1,InciWeb,2016,-120.62333333333,42.723055555556,2016-08-17 14:15:00+00:00,,
EONET_2534,"Monroe Fire, NEVADA",2016-08-20 00:00:00+00:00,False,1,InciWeb,2016,-117.89888888889,40.693055555556,2016-08-16 18:00:00+00:00,,
EONET_2529,"Cedar Fire, CALIFORNIA",2016-09-09 00:00:00+00:00,False,1,InciWeb,2016,-118.57611111111,35.744166666667,2016-08-16 16:30:00+00:00,,
EONET_2524,"Bluecut Fire, CALIFORNIA",2016-08-23 00:00:00+00:00,False,2,EO|InciWeb,2016,-117.46111111111,34.258888888889,2016-08-16 10:36:00+00:00,,
EONET_2573,"Moose fire, IDAHO",2016-09-26 00:00:00+00:00,False,1,InciWeb,2016,-114.7,46.225,2016-08-15 17:15:00+00:00,,
EONET_2522,"Honey Creek Fire, OKLAHOMA",2016-08-19 00:00:00+00:00,False,1,InciWeb,2016,-97.16,34.410277777778,2016-08-15 15:00:00+00:00,,
EONET_2582,"Broadway Fire, WYOMING",2016-10-21 00:00:00+00:00,False,1,InciWeb,2016,-106.76222222222,41.041666666667,2016-08-14 18:15:00+00:00,,
EONET_2557,"Chimney Fire, California",2016-09-06 00:00:00+00:00,False,1,CALFIRE,2016,-120.98316,35.70595,2016-08-13 00:00:00+00:00,,
EONET_2558,"Clayton Fire, California",2016-08-27 00:00:00+00:00,False,1,CALFIRE,2016,-122.60664,38.89741,2016-08-13 00:00:00+00:00,,
EONET_2587,"Buffalo Fire, Wyoming",2016-09-23 00:00:00+00:00,False,1,InciWeb,2016,-110.356,44.968,2016-08-13 00:00:00+00:00,,
EONET_2513,"Purnululu National Park Fire, Western Australia",2016-08-22 00:00:00+00:00,False,1,DFES_WA,2016,128.19,-17.33,2016-08-10 00:00:00+00:00,,
EONET_2510,"Hunter Peak Fire, WYOMING",2016-09-04 00:00:00+00:00,False,1,InciWeb,2016,-109.68027777778,44.856111111111,2016-08-09 18:30:00+00:00,,
EONET_2535,"Briggs Fire, UTAH",2016-08-29 00:00:00+00:00,False,1,InciWeb,2016,-112.46861111111,38.34,2016-08-09 16:00:00+00:00,,
EONET_2504,"Mineral Fire, California",2016-08-18 00:00:00+00:00,False,1,CALFIRE,2016,-120.51057,36.09974,2016-08-09 00:00:00+00:00,,
EONET_2520,"Maple Fire, WYOMING",2016-09-23 00:00:00+00:00,False,1,InciWeb,2016,-110.97805555556,44.743055555556,2016-08-08 19:45:00+00:00,,
EONET_2511,"Twin Lakes Fire, WYOMING",2016-08-26 00:00:00+00:00,False,1,InciWeb,2016,-108.98111111111,43.893611111111,2016-08-08 19:15:00+00:00,,
EONET_2500,"Juntura Complex Fire, OREGON",2016-08-27 00:00:00+00:00,False,1,InciWeb,2016,-117.90805555556,43.835833333333,2016-08-08 16:45:00+00:00,,
EONET_2581,"Lost Solar Fire, COLORADO",2016-10-11 00:00:00+00:00,False,1,InciWeb,2016,-107.46472222222,39.869166666667,2016-08-08 14:22:00+00:00,,
EONET_2501,"Overland Fire, NEVADA",2016-08-24 00:00:00+00:00,False,1,InciWeb,2016,-115.62583333333,39.966111111111,2016-08-08 13:15:00+00:00,,
EONET_2512,"Strawberry Fire, NEVADA",2016-08-20 00:00:00+00:00,False,1,InciWeb,2016,-114.30611111111,39.047777777778,2016-08-08 12:30:00+00:00,,
EONET_2508,Madeira Island Fires ,2016-08-13 00:00:00+00:00,False,1,CEMS,2016,,,2016-08-08 00:00:00+00:00,,
EONET_2490,"Pilot Fire, CALIFORNIA",2016-08-22 00:00:00+00:00,False,1,InciWeb,2016,-117.25055555556,34.288055555556,2016-08-07 12:15:00+00:00,,
EONET_2502,"Rough Fire, IDAHO",2016-09-14 00:00:00+00:00,False,1,InciWeb,2016,-115.43166666667,44.261388888889,2016-08-07 07:30:00+00:00,,
EONET_2850,"Rough Fire, IDAHO",2017-07-21 00:00:00+00:00,False,1,InciWeb,2016,-115.43166666667,44.261388888889,2016-08-07 07:30:00+00:00,,
EONET_2492,"Jackpot Fire, NEVADA",2016-08-18 00:00:00+00:00,False,1,InciWeb,2016,-119.94777777778,39.746666666667,2016-08-06 20:30:00+00:00,,
EONET_2493,"Dry Creek Fire, IDAHO",2016-08-22 00:00:00+00:00,False,1,InciWeb,2016,-115.03944444444,44.275,2016-08-06 11:45:00+00:00,,
EONET_2498,Northern Portugal Fires,2016-08-17 00:00:00+00:00,False,1,EO,2016,,,2016-08-06 00:00:00+00:00,,
EONET_2528,"Fawn Fire, WYOMING",2016-09-23 00:00:00+00:00,False,1,InciWeb,2016,-110.93833333333,44.925833333333,2016-08-04 20:30:00+00:00,,
